Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Year,Month,Day,Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr)
Perley,47.178999999999995,-96.68,895,2017,9,18,72.806,46.43600000000001,0.0,11.0,1962.0,-161.0
Perley,47.178999999999995,-96.68,895,2017,9,19,78.818,59.684,3.574,19.0,1981.0,-156.0
Perley,47.178999999999995,-96.68,895,2017,9,20,72.068,50.63,0.0,11.0,1992.0,-154.0
Perley,47.178999999999995,-96.68,895,2017,9,21,81.122,50.396,0.0,16.0,2008.0,-149.0
Perley,47.178999999999995,-96.68,895,2017,9,22,87.06200000000001,55.79600000000001,0.0,21.0,2029.0,-137.0
Perley,47.178999999999995,-96.68,895,2017,9,23,60.908,51.29600000000001,0.14,6.0,2035.0,-142.0
Perley,47.178999999999995,-96.68,895,2017,9,24,56.3,50.45,1.031,3.0,2038.0,-154.0
Perley,47.178999999999995,-96.68,895,2017,9,25,53.438,48.506,0.11,2.0,2040.0,-164.0
Perley,47.178999999999995,-96.68,895,2017,9,26,54.913999999999994,40.266,0.51,2.0,2042.0,-178.0
Perley,47.178999999999995,-96.68,895,2017,9,27,72.752,42.688,0.0,11.0,2053.0,-180.0
Perley,47.178999999999995,-96.68,895,2017,9,28,68.358,42.485,0.0,9.0,2062.0,-180.0
Perley,47.178999999999995,-96.68,895,2017,9,29,63.553999999999995,34.995,0.0,7.0,2069.0,-184.0
Perley,47.178999999999995,-96.68,895,2017,9,30,69.296,44.388000000000005,0.0,10.0,2079.0,-186.0
Humboldt,48.88399999999999,-97.15,798,2017,5,15,78.188,44.411,0.0,,,
Humboldt,48.88399999999999,-97.15,798,2017,5,16,59.882,46.027,0.33,5.0,5.0,-5.0
Humboldt,48.88399999999999,-97.15,798,2017,5,17,54.986000000000004,41.475,0.0,2.0,7.0,-15.0
Humboldt,48.88399999999999,-97.15,798,2017,5,18,59.882,34.876,0.0,5.0,12.0,-20.0
Humboldt,48.88399999999999,-97.15,798,2017,5,19,66.812,29.976999999999997,0.0,8.0,20.0,-18.0
Humboldt,48.88399999999999,-97.15,798,2017,5,20,62.096000000000004,40.624,0.05,6.0,26.0,-21.0
Humboldt,48.88399999999999,-97.15,798,2017,5,21,50.792,40.113,0.47,0.0,26.0,-30.0
Humboldt,48.88399999999999,-97.15,798,2017,5,22,52.88,45.856,0.04,1.0,27.0,-44.0
Humboldt,48.88399999999999,-97.15,798,2017,5,23,67.316,45.772,0.0,9.0,36.0,-50.0
Humboldt,48.88399999999999,-97.15,798,2017,5,24,71.618,38.65,0.01,11.0,47.0,-53.0
Humboldt,48.88399999999999,-97.15,798,2017,5,25,69.278,47.8,0.0,10.0,57.0,-55.0
Humboldt,48.88399999999999,-97.15,798,2017,5,26,69.872,47.048,0.0,10.0,67.0,-57.0
Humboldt,48.88399999999999,-97.15,798,2017,5,27,76.47800000000001,43.045,0.0,13.0,80.0,-56.0
Humboldt,48.88399999999999,-97.15,798,2017,5,28,63.211999999999996,46.027,0.01,7.0,87.0,-64.0
Humboldt,48.88399999999999,-97.15,798,2017,5,29,55.85,43.232,0.12,3.0,90.0,-71.0
Humboldt,48.88399999999999,-97.15,798,2017,5,30,68.594,43.413999999999994,0.0,9.0,99.0,-75.0
Humboldt,48.88399999999999,-97.15,798,2017,5,31,77.21600000000001,43.747,0.0,14.0,113.0,-73.0
Humboldt,48.88399999999999,-97.15,798,2017,6,1,84.56,52.34,0.0,18.0,131.0,-65.0
Humboldt,48.88399999999999,-97.15,798,2017,6,2,93.77600000000001,58.532,0.21,22.0,153.0,-53.0
Humboldt,48.88399999999999,-97.15,798,2017,6,3,85.586,61.681999999999995,0.0,24.0,177.0,-40.0
Humboldt,48.88399999999999,-97.15,798,2017,6,4,79.322,50.93600000000001,0.0,15.0,192.0,-39.0
Humboldt,48.88399999999999,-97.15,798,2017,6,5,82.77799999999999,50.36,0.0,17.0,209.0,-38.0
Humboldt,48.88399999999999,-97.15,798,2017,6,6,87.18799999999999,56.93,0.0,21.0,230.0,-29.0
Humboldt,48.88399999999999,-97.15,798,2017,6,7,76.80199999999999,57.596000000000004,0.05,17.0,247.0,-27.0
Humboldt,48.88399999999999,-97.15,798,2017,6,8,81.248,54.41,0.0,18.0,265.0,-24.0
Humboldt,48.88399999999999,-97.15,798,2017,6,9,81.68,48.506,0.6,16.0,281.0,-23.0
Humboldt,48.88399999999999,-97.15,798,2017,6,10,77.9,59.558,0.15,19.0,300.0,-21.0
Humboldt,48.88399999999999,-97.15,798,2017,6,11,84.398,49.1,0.0,17.0,317.0,-16.0
Humboldt,48.88399999999999,-97.15,798,2017,6,12,72.806,49.1,0.0,11.0,328.0,-19.0
Humboldt,48.88399999999999,-97.15,798,2017,6,13,73.058,49.424,0.4,12.0,340.0,-23.0
Humboldt,48.88399999999999,-97.15,798,2017,6,14,76.28,58.28,0.01,17.0,357.0,-23.0
Humboldt,48.88399999999999,-97.15,798,2017,6,15,71.492,56.426,0.0,14.0,371.0,-23.0
Humboldt,48.88399999999999,-97.15,798,2017,6,16,75.77600000000001,55.256,0.04,16.0,387.0,-22.0
Humboldt,48.88399999999999,-97.15,798,2017,6,17,66.56,54.644,0.01,11.0,398.0,-25.0
Humboldt,48.88399999999999,-97.15,798,2017,6,18,64.04,52.88,0.0,8.0,406.0,-31.0
Humboldt,48.88399999999999,-97.15,798,2017,6,19,71.348,48.758,0.06,11.0,417.0,-35.0
Humboldt,48.88399999999999,-97.15,798,2017,6,20,72.28399999999999,47.57,0.0,11.0,428.0,-39.0
Humboldt,48.88399999999999,-97.15,798,2017,6,21,78.152,48.92,0.1,14.0,442.0,-42.0
Humboldt,48.88399999999999,-97.15,798,2017,6,22,75.27199999999999,50.918,0.0,13.0,455.0,-43.0
Humboldt,48.88399999999999,-97.15,798,2017,6,23,63.211999999999996,52.628,0.0,8.0,463.0,-52.0
Humboldt,48.88399999999999,-97.15,798,2017,6,24,55.004,43.056999999999995,0.07,3.0,466.0,-66.0
Humboldt,48.88399999999999,-97.15,798,2017,6,25,64.85,38.518,0.0,7.0,473.0,-77.0
Humboldt,48.88399999999999,-97.15,798,2017,6,26,73.904,39.519,0.0,12.0,485.0,-84.0
Humboldt,48.88399999999999,-97.15,798,2017,6,27,79.304,42.75,0.0,15.0,500.0,-89.0
Humboldt,48.88399999999999,-97.15,798,2017,6,28,66.65,56.57,0.18,12.0,512.0,-97.0
Humboldt,48.88399999999999,-97.15,798,2017,6,29,77.324,47.732,0.0,14.0,526.0,-102.0
Humboldt,48.88399999999999,-97.15,798,2017,6,30,69.602,50.666000000000004,0.0,10.0,536.0,-107.0
Humboldt,48.88399999999999,-97.15,798,2017,7,1,71.438,48.326,0.0,11.0,547.0,-112.0
Humboldt,48.88399999999999,-97.15,798,2017,7,2,73.72399999999999,44.407,0.0,12.0,559.0,-119.0
Humboldt,48.88399999999999,-97.15,798,2017,7,3,78.944,51.26,0.0,15.0,574.0,-124.0
Humboldt,48.88399999999999,-97.15,798,2017,7,4,90.662,61.934,0.04,24.0,598.0,-121.0
Humboldt,48.88399999999999,-97.15,798,2017,7,5,86.234,52.79,0.0,19.0,617.0,-123.0
Humboldt,48.88399999999999,-97.15,798,2017,7,6,80.654,54.913999999999994,0.0,18.0,635.0,-123.0
Humboldt,48.88399999999999,-97.15,798,2017,7,7,77.036,53.222,0.0,15.0,650.0,-125.0
Humboldt,48.88399999999999,-97.15,798,2017,7,8,83.85799999999999,53.906000000000006,0.0,19.0,669.0,-124.0
Humboldt,48.88399999999999,-97.15,798,2017,7,9,82.148,55.004,0.0,19.0,688.0,-122.0
Humboldt,48.88399999999999,-97.15,798,2017,7,10,83.19200000000001,49.513999999999996,0.0,17.0,705.0,-125.0
Humboldt,48.88399999999999,-97.15,798,2017,7,11,78.998,62.96,1.271,21.0,726.0,-126.0
Humboldt,48.88399999999999,-97.15,798,2017,7,12,66.488,55.292,0.04,11.0,737.0,-137.0
Humboldt,48.88399999999999,-97.15,798,2017,7,13,74.24600000000001,46.958,0.0,12.0,749.0,-143.0
Humboldt,48.88399999999999,-97.15,798,2017,7,14,79.7,47.228,0.0,15.0,764.0,-145.0
Humboldt,48.88399999999999,-97.15,798,2017,7,15,76.55,52.628,0.0,15.0,779.0,-147.0
Humboldt,48.88399999999999,-97.15,798,2017,7,16,81.068,46.544,0.0,16.0,795.0,-149.0
Humboldt,48.88399999999999,-97.15,798,2017,7,17,80.168,56.606,0.11,18.0,813.0,-150.0
Humboldt,48.88399999999999,-97.15,798,2017,7,18,79.43,50.864,0.0,15.0,828.0,-155.0
Humboldt,48.88399999999999,-97.15,798,2017,7,19,77.468,48.163999999999994,0.22,14.0,842.0,-161.0
Humboldt,48.88399999999999,-97.15,798,2017,7,20,78.26,51.512,0.02,15.0,857.0,-166.0
Humboldt,48.88399999999999,-97.15,798,2017,7,21,81.068,61.088,0.08,21.0,878.0,-164.0
Humboldt,48.88399999999999,-97.15,798,2017,7,22,74.336,59.468,0.591,17.0,895.0,-166.0
Humboldt,48.88399999999999,-97.15,798,2017,7,23,78.602,55.58,0.0,17.0,912.0,-168.0
Humboldt,48.88399999999999,-97.15,798,2017,7,24,79.82600000000001,55.49,0.0,18.0,930.0,-168.0
Humboldt,48.88399999999999,-97.15,798,2017,7,25,78.67399999999999,59.972,0.0,19.0,949.0,-170.0
Humboldt,48.88399999999999,-97.15,798,2017,7,26,79.628,56.858000000000004,0.0,18.0,967.0,-168.0
Humboldt,48.88399999999999,-97.15,798,2017,7,27,83.354,53.56399999999999,0.0,18.0,985.0,-166.0
Humboldt,48.88399999999999,-97.15,798,2017,7,28,85.586,53.978,0.0,20.0,1005.0,-163.0
Humboldt,48.88399999999999,-97.15,798,2017,7,29,86.756,58.693999999999996,0.0,22.0,1027.0,-158.0
Humboldt,48.88399999999999,-97.15,798,2017,7,30,90.212,58.01,0.0,22.0,1049.0,-155.0
Humboldt,48.88399999999999,-97.15,798,2017,7,31,88.376,60.31399999999999,0.0,23.0,1072.0,-151.0
Humboldt,48.88399999999999,-97.15,798,2017,8,1,79.988,52.628,0.0,16.0,1088.0,-154.0
Humboldt,48.88399999999999,-97.15,798,2017,8,2,69.764,47.983999999999995,0.08,10.0,1098.0,-161.0
Humboldt,48.88399999999999,-97.15,798,2017,8,3,76.28,48.578,0.0,13.0,1111.0,-164.0
Humboldt,48.88399999999999,-97.15,798,2017,8,4,79.52,43.836999999999996,0.01,15.0,1126.0,-162.0
Humboldt,48.88399999999999,-97.15,798,2017,8,5,78.314,45.005,0.0,14.0,1140.0,-165.0
Humboldt,48.88399999999999,-97.15,798,2017,8,6,80.402,44.168,0.0,15.0,1155.0,-166.0
Humboldt,48.88399999999999,-97.15,798,2017,8,7,81.068,43.83,0.0,16.0,1171.0,-166.0
Humboldt,48.88399999999999,-97.15,798,2017,8,8,77.9,54.32,0.0,16.0,1187.0,-169.0
Humboldt,48.88399999999999,-97.15,798,2017,8,9,70.718,51.08,0.21,11.0,1198.0,-173.0
Humboldt,48.88399999999999,-97.15,798,2017,8,10,78.404,50.27,0.01,14.0,1212.0,-175.0
Humboldt,48.88399999999999,-97.15,798,2017,8,11,78.44,45.687,0.0,14.0,1226.0,-177.0
Humboldt,48.88399999999999,-97.15,798,2017,8,12,81.59,45.516000000000005,0.0,16.0,1242.0,-179.0
Humboldt,48.88399999999999,-97.15,798,2017,8,13,80.222,48.506,0.0,15.0,1257.0,-180.0
Humboldt,48.88399999999999,-97.15,798,2017,8,14,82.32799999999999,45.516000000000005,0.0,16.0,1273.0,-181.0
Humboldt,48.88399999999999,-97.15,798,2017,8,15,80.204,49.01,0.09,15.0,1288.0,-186.0
Humboldt,48.88399999999999,-97.15,798,2017,8,16,70.88,52.7,0.07,12.0,1300.0,-192.0
Humboldt,48.88399999999999,-97.15,798,2017,8,17,79.286,52.286,0.0,16.0,1316.0,-192.0
Humboldt,48.88399999999999,-97.15,798,2017,8,18,80.654,49.676,0.0,15.0,1331.0,-194.0
Humboldt,48.88399999999999,-97.15,798,2017,8,19,87.08,48.163999999999994,0.0,18.0,1349.0,-192.0
Humboldt,48.88399999999999,-97.15,798,2017,8,20,76.37,52.016000000000005,0.0,14.0,1363.0,-195.0
Humboldt,48.88399999999999,-97.15,798,2017,8,21,70.25,46.886,0.03,10.0,1373.0,-202.0
Humboldt,48.88399999999999,-97.15,798,2017,8,22,73.742,45.005,0.0,12.0,1385.0,-207.0
Humboldt,48.88399999999999,-97.15,798,2017,8,23,65.55199999999999,42.408,0.08,8.0,1393.0,-217.0
Humboldt,48.88399999999999,-97.15,798,2017,8,24,74.678,35.556999999999995,0.0,12.0,1405.0,-223.0
Humboldt,48.88399999999999,-97.15,798,2017,8,25,79.322,43.858000000000004,0.0,15.0,1420.0,-222.0
Humboldt,48.88399999999999,-97.15,798,2017,8,26,67.154,53.132,0.0,10.0,1430.0,-228.0
Humboldt,48.88399999999999,-97.15,798,2017,8,27,81.5,52.106,0.0,17.0,1447.0,-227.0
Humboldt,48.88399999999999,-97.15,798,2017,8,28,87.926,44.409,0.0,18.0,1465.0,-229.0
Humboldt,48.88399999999999,-97.15,798,2017,8,29,89.132,53.906000000000006,0.0,20.0,1485.0,-226.0
Humboldt,48.88399999999999,-97.15,798,2017,8,30,80.402,45.516000000000005,0.0,15.0,1500.0,-229.0
Humboldt,48.88399999999999,-97.15,798,2017,8,31,77.9,41.799,0.0,14.0,1514.0,-232.0
Humboldt,48.88399999999999,-97.15,798,2017,9,1,70.898,55.148,0.04,13.0,1527.0,-234.0
Humboldt,48.88399999999999,-97.15,798,2017,9,2,79.574,46.886,0.0,15.0,1542.0,-236.0
Humboldt,48.88399999999999,-97.15,798,2017,9,3,84.056,48.542,0.0,17.0,1559.0,-239.0
Humboldt,48.88399999999999,-97.15,798,2017,9,4,69.116,48.163999999999994,0.0,10.0,1569.0,-244.0
Humboldt,48.88399999999999,-97.15,798,2017,9,5,67.49600000000001,37.319,0.0,9.0,1578.0,-250.0
Humboldt,48.88399999999999,-97.15,798,2017,9,6,70.16,32.421,0.0,10.0,1588.0,-255.0
Humboldt,48.88399999999999,-97.15,798,2017,9,7,77.738,46.121,0.0,14.0,1602.0,-254.0
Humboldt,48.88399999999999,-97.15,798,2017,9,8,73.994,36.496,0.0,12.0,1614.0,-255.0
Humboldt,48.88399999999999,-97.15,798,2017,9,9,83.53399999999999,45.174,0.0,17.0,1631.0,-247.0
Humboldt,48.88399999999999,-97.15,798,2017,9,10,84.056,59.558,0.0,22.0,1653.0,-236.0
Humboldt,48.88399999999999,-97.15,798,2017,9,11,82.346,47.48,0.0,16.0,1669.0,-231.0
Humboldt,48.88399999999999,-97.15,798,2017,9,12,93.038,52.016000000000005,0.0,19.0,1688.0,-221.0
Humboldt,48.88399999999999,-97.15,798,2017,9,13,81.30199999999999,55.238,0.0,18.0,1706.0,-214.0
Humboldt,48.88399999999999,-97.15,798,2017,9,14,64.31,49.856,0.0,7.0,1713.0,-216.0
Humboldt,48.88399999999999,-97.15,798,2017,9,15,55.184,45.943000000000005,0.971,3.0,1716.0,-226.0
Humboldt,48.88399999999999,-97.15,798,2017,9,16,51.26,45.261,0.08,1.0,1717.0,-235.0
Humboldt,48.88399999999999,-97.15,798,2017,9,17,60.656000000000006,40.325,0.0,5.0,1722.0,-237.0
Humboldt,48.88399999999999,-97.15,798,2017,9,18,66.218,38.089,0.0,8.0,1730.0,-241.0
Humboldt,48.88399999999999,-97.15,798,2017,9,19,72.914,52.538000000000004,0.02,13.0,1743.0,-239.0
Humboldt,48.88399999999999,-97.15,798,2017,9,20,70.97,49.891999999999996,0.04,10.0,1753.0,-238.0
Humboldt,48.88399999999999,-97.15,798,2017,9,21,78.836,48.668,0.0,14.0,1767.0,-234.0
Humboldt,48.88399999999999,-97.15,798,2017,9,22,71.24,49.891999999999996,0.1,11.0,1778.0,-232.0
Humboldt,48.88399999999999,-97.15,798,2017,9,23,61.412,47.821999999999996,0.18,6.0,1784.0,-239.0
Humboldt,48.88399999999999,-97.15,798,2017,9,24,52.106,47.57,1.161,1.0,1785.0,-250.0
Humboldt,48.88399999999999,-97.15,798,2017,9,25,52.88,46.111999999999995,0.0,1.0,1786.0,-262.0
Humboldt,48.88399999999999,-97.15,798,2017,9,26,49.513999999999996,42.57,0.541,0.0,1786.0,-276.0
Humboldt,48.88399999999999,-97.15,798,2017,9,27,70.376,34.534,0.01,10.0,1796.0,-276.0
Humboldt,48.88399999999999,-97.15,798,2017,9,28,65.12,39.771,0.01,8.0,1804.0,-274.0
Humboldt,48.88399999999999,-97.15,798,2017,9,29,61.303999999999995,30.819000000000003,0.0,6.0,1810.0,-277.0
Humboldt,48.88399999999999,-97.15,798,2017,9,30,71.654,39.866,0.0,11.0,1821.0,-278.0
Stephen,48.45675,-96.853953,1072,2017,5,15,79.862,44.512,0.0,,,
Stephen,48.45675,-96.853953,1072,2017,5,16,61.628,43.653,0.0,6.0,6.0,-3.0
Stephen,48.45675,-96.853953,1072,2017,5,17,59.918,41.818999999999996,0.0,5.0,11.0,-11.0
Stephen,48.45675,-96.853953,1072,2017,5,18,62.294,36.684,0.0,6.0,17.0,-15.0
Stephen,48.45675,-96.853953,1072,2017,5,19,66.11,28.913,0.0,8.0,25.0,-14.0
Stephen,48.45675,-96.853953,1072,2017,5,20,57.974,41.458999999999996,0.29,4.0,29.0,-19.0
Stephen,48.45675,-96.853953,1072,2017,5,21,50.378,38.833,0.29,0.0,29.0,-27.0
Stephen,48.45675,-96.853953,1072,2017,5,22,54.536,45.676,0.01,2.0,31.0,-41.0
Stephen,48.45675,-96.853953,1072,2017,5,23,66.146,44.631,0.0,8.0,39.0,-48.0
Stephen,48.45675,-96.853953,1072,2017,5,24,70.898,37.236,0.0,10.0,49.0,-53.0
Stephen,48.45675,-96.853953,1072,2017,5,25,71.204,48.361999999999995,0.0,11.0,60.0,-55.0
Stephen,48.45675,-96.853953,1072,2017,5,26,70.77199999999999,46.336999999999996,0.0,10.0,70.0,-58.0
Stephen,48.45675,-96.853953,1072,2017,5,27,76.28,44.63399999999999,0.03,13.0,83.0,-58.0
Stephen,48.45675,-96.853953,1072,2017,5,28,62.618,46.76,0.17,6.0,89.0,-67.0
Stephen,48.45675,-96.853953,1072,2017,5,29,60.476000000000006,44.02,0.0,5.0,94.0,-73.0
Stephen,48.45675,-96.853953,1072,2017,5,30,68.558,43.776,0.0,9.0,103.0,-77.0
Stephen,48.45675,-96.853953,1072,2017,5,31,78.278,44.86600000000001,0.0,14.0,117.0,-74.0
Stephen,48.45675,-96.853953,1072,2017,6,1,84.992,50.63,0.0,18.0,135.0,-66.0
Stephen,48.45675,-96.853953,1072,2017,6,2,95.594,60.583999999999996,0.44,23.0,158.0,-53.0
Stephen,48.45675,-96.853953,1072,2017,6,3,82.508,62.348,0.03,22.0,180.0,-43.0
Stephen,48.45675,-96.853953,1072,2017,6,4,80.6,54.896,0.0,18.0,198.0,-39.0
Stephen,48.45675,-96.853953,1072,2017,6,5,84.25399999999999,50.63,0.0,17.0,215.0,-38.0
Stephen,48.45675,-96.853953,1072,2017,6,6,89.52799999999999,62.618,0.11,24.0,239.0,-27.0
Stephen,48.45675,-96.853953,1072,2017,6,7,76.442,59.882,0.27,18.0,257.0,-24.0
Stephen,48.45675,-96.853953,1072,2017,6,8,82.598,54.104,0.0,18.0,275.0,-20.0
Stephen,48.45675,-96.853953,1072,2017,6,9,86.522,53.078,0.63,20.0,295.0,-16.0
Stephen,48.45675,-96.853953,1072,2017,6,10,78.278,59.18,0.09,19.0,314.0,-14.0
Stephen,48.45675,-96.853953,1072,2017,6,11,82.814,56.498000000000005,0.0,20.0,334.0,-7.0
Stephen,48.45675,-96.853953,1072,2017,6,12,75.83,51.29600000000001,0.0,14.0,348.0,-6.0
Stephen,48.45675,-96.853953,1072,2017,6,13,76.748,53.006,0.31,15.0,363.0,-8.0
Stephen,48.45675,-96.853953,1072,2017,6,14,77.018,58.693999999999996,0.13,18.0,381.0,-7.0
Stephen,48.45675,-96.853953,1072,2017,6,15,73.958,56.443999999999996,0.0,15.0,396.0,-6.0
Stephen,48.45675,-96.853953,1072,2017,6,16,79.934,55.76,0.06,18.0,414.0,-2.0
Stephen,48.45675,-96.853953,1072,2017,6,17,67.946,55.94,0.0,12.0,426.0,-6.0
Stephen,48.45675,-96.853953,1072,2017,6,18,67.334,54.176,0.0,11.0,437.0,-9.0
Stephen,48.45675,-96.853953,1072,2017,6,19,72.608,51.71,0.0,12.0,449.0,-14.0
Stephen,48.45675,-96.853953,1072,2017,6,20,74.264,46.652,0.0,12.0,461.0,-17.0
Stephen,48.45675,-96.853953,1072,2017,6,21,82.994,51.29600000000001,0.04,17.0,478.0,-17.0
Stephen,48.45675,-96.853953,1072,2017,6,22,77.45,48.181999999999995,0.0,14.0,492.0,-19.0
Stephen,48.45675,-96.853953,1072,2017,6,23,64.616,54.59,0.0,10.0,502.0,-25.0
Stephen,48.45675,-96.853953,1072,2017,6,24,56.858000000000004,49.766000000000005,0.02,3.0,505.0,-39.0
Stephen,48.45675,-96.853953,1072,2017,6,25,65.822,40.725,0.0,8.0,513.0,-49.0
Stephen,48.45675,-96.853953,1072,2017,6,26,75.542,39.315,0.0,13.0,526.0,-55.0
Stephen,48.45675,-96.853953,1072,2017,6,27,81.28399999999999,48.29,0.0,16.0,542.0,-60.0
Stephen,48.45675,-96.853953,1072,2017,6,28,66.02,57.956,1.931,12.0,554.0,-68.0
Stephen,48.45675,-96.853953,1072,2017,6,29,76.316,53.618,0.0,15.0,569.0,-72.0
Stephen,48.45675,-96.853953,1072,2017,6,30,71.258,53.312,0.0,12.0,581.0,-76.0
Stephen,48.45675,-96.853953,1072,2017,7,1,71.618,52.141999999999996,0.07,12.0,593.0,-80.0
Stephen,48.45675,-96.853953,1072,2017,7,2,73.274,47.012,0.0,12.0,605.0,-87.0
Stephen,48.45675,-96.853953,1072,2017,7,3,79.988,53.18600000000001,0.0,17.0,622.0,-90.0
Stephen,48.45675,-96.853953,1072,2017,7,4,89.92399999999999,64.688,0.0,25.0,647.0,-86.0
Stephen,48.45675,-96.853953,1072,2017,7,5,88.26799999999999,60.458,0.0,23.0,670.0,-84.0
Stephen,48.45675,-96.853953,1072,2017,7,6,83.912,59.36,0.0,22.0,692.0,-80.0
Stephen,48.45675,-96.853953,1072,2017,7,7,79.502,56.803999999999995,0.0,18.0,710.0,-79.0
Stephen,48.45675,-96.853953,1072,2017,7,8,86.036,54.104,0.0,20.0,730.0,-77.0
Stephen,48.45675,-96.853953,1072,2017,7,9,82.92200000000001,59.486000000000004,0.12,21.0,751.0,-73.0
Stephen,48.45675,-96.853953,1072,2017,7,10,82.742,52.34,0.0,18.0,769.0,-75.0
Stephen,48.45675,-96.853953,1072,2017,7,11,79.628,62.726000000000006,0.16,21.0,790.0,-77.0
Stephen,48.45675,-96.853953,1072,2017,7,12,67.13600000000001,58.153999999999996,0.04,13.0,803.0,-86.0
Stephen,48.45675,-96.853953,1072,2017,7,13,75.542,50.126000000000005,0.0,13.0,816.0,-92.0
Stephen,48.45675,-96.853953,1072,2017,7,14,80.24,46.832,0.0,15.0,831.0,-95.0
Stephen,48.45675,-96.853953,1072,2017,7,15,79.556,54.284,0.0,17.0,848.0,-96.0
Stephen,48.45675,-96.853953,1072,2017,7,16,82.92200000000001,46.958,0.0,16.0,864.0,-100.0
Stephen,48.45675,-96.853953,1072,2017,7,17,84.272,61.736000000000004,0.06,23.0,887.0,-98.0
Stephen,48.45675,-96.853953,1072,2017,7,18,82.68799999999999,54.788000000000004,0.0,19.0,906.0,-100.0
Stephen,48.45675,-96.853953,1072,2017,7,19,80.42,52.754,0.0,17.0,923.0,-104.0
Stephen,48.45675,-96.853953,1072,2017,7,20,82.41799999999999,53.924,0.0,18.0,941.0,-106.0
Stephen,48.45675,-96.853953,1072,2017,7,21,84.81200000000001,64.796,0.0,25.0,966.0,-100.0
Stephen,48.45675,-96.853953,1072,2017,7,22,78.944,61.376000000000005,0.13,20.0,986.0,-100.0
Stephen,48.45675,-96.853953,1072,2017,7,23,80.708,59.36,0.0,20.0,1006.0,-99.0
Stephen,48.45675,-96.853953,1072,2017,7,24,80.69,58.64,0.0,20.0,1026.0,-98.0
Stephen,48.45675,-96.853953,1072,2017,7,25,84.884,61.61,0.0,23.0,1049.0,-95.0
Stephen,48.45675,-96.853953,1072,2017,7,26,82.52600000000001,58.262,0.0,20.0,1069.0,-93.0
Stephen,48.45675,-96.853953,1072,2017,7,27,84.902,52.321999999999996,0.0,19.0,1088.0,-90.0
Stephen,48.45675,-96.853953,1072,2017,7,28,85.78399999999999,55.76,0.0,21.0,1109.0,-86.0
Stephen,48.45675,-96.853953,1072,2017,7,29,87.458,61.196000000000005,0.0,24.0,1133.0,-80.0
Stephen,48.45675,-96.853953,1072,2017,7,30,89.43799999999999,62.36600000000001,0.0,24.0,1157.0,-76.0
Stephen,48.45675,-96.853953,1072,2017,7,31,87.87200000000001,64.742,1.041,25.0,1182.0,-70.0
Stephen,48.45675,-96.853953,1072,2017,8,1,80.168,56.498000000000005,0.0,18.0,1200.0,-72.0
Stephen,48.45675,-96.853953,1072,2017,8,2,72.66199999999999,50.378,0.11,12.0,1212.0,-77.0
Stephen,48.45675,-96.853953,1072,2017,8,3,75.452,53.06,0.01,14.0,1226.0,-80.0
Stephen,48.45675,-96.853953,1072,2017,8,4,79.16,47.623999999999995,0.0,15.0,1241.0,-79.0
Stephen,48.45675,-96.853953,1072,2017,8,5,79.628,47.876000000000005,0.0,15.0,1256.0,-80.0
Stephen,48.45675,-96.853953,1072,2017,8,6,80.11399999999999,46.706,0.0,15.0,1271.0,-81.0
Stephen,48.45675,-96.853953,1072,2017,8,7,81.69800000000001,47.263999999999996,0.0,16.0,1287.0,-82.0
Stephen,48.45675,-96.853953,1072,2017,8,8,81.446,53.924,0.0,18.0,1305.0,-82.0
Stephen,48.45675,-96.853953,1072,2017,8,9,72.608,56.858000000000004,0.01,15.0,1320.0,-82.0
Stephen,48.45675,-96.853953,1072,2017,8,10,79.952,53.618,0.0,17.0,1337.0,-82.0
Stephen,48.45675,-96.853953,1072,2017,8,11,81.176,47.516000000000005,0.0,16.0,1353.0,-82.0
Stephen,48.45675,-96.853953,1072,2017,8,12,80.672,46.706,0.0,15.0,1368.0,-85.0
Stephen,48.45675,-96.853953,1072,2017,8,13,78.116,51.403999999999996,0.0,15.0,1383.0,-86.0
Stephen,48.45675,-96.853953,1072,2017,8,14,81.572,46.58,0.0,16.0,1399.0,-89.0
Stephen,48.45675,-96.853953,1072,2017,8,15,79.988,51.854,0.01,16.0,1415.0,-94.0
Stephen,48.45675,-96.853953,1072,2017,8,16,66.992,57.596000000000004,0.12,12.0,1427.0,-100.0
Stephen,48.45675,-96.853953,1072,2017,8,17,80.456,55.093999999999994,0.0,18.0,1445.0,-99.0
Stephen,48.45675,-96.853953,1072,2017,8,18,82.256,50.504,0.0,16.0,1461.0,-100.0
Stephen,48.45675,-96.853953,1072,2017,8,19,85.19,50.504,0.0,18.0,1479.0,-98.0
Stephen,48.45675,-96.853953,1072,2017,8,20,78.422,50.611999999999995,0.0,15.0,1494.0,-101.0
Stephen,48.45675,-96.853953,1072,2017,8,21,72.914,47.318000000000005,0.01,11.0,1505.0,-108.0
Stephen,48.45675,-96.853953,1072,2017,8,22,75.83,45.615,0.0,13.0,1518.0,-112.0
Stephen,48.45675,-96.853953,1072,2017,8,23,70.214,41.09,0.1,10.0,1528.0,-120.0
Stephen,48.45675,-96.853953,1072,2017,8,24,75.308,39.504,0.0,13.0,1541.0,-125.0
Stephen,48.45675,-96.853953,1072,2017,8,25,77.99,50.81,0.0,14.0,1555.0,-125.0
